,Track URI,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,genres
755,,0.735,0.577,1,-6.213,1,0.183,0.0979,0,0.259,0.182,119.609,241524,4,hiphop
756,,0.759,0.65,9,-6.507,1,0.333,0.156,1.41E-06,0.182,0.849,92.079,256480,4,hiphop
757,,0.537,0.948,5,-3.08,0,0.38,0.158,0,0.356,0.761,186.057,286267,4,hiphop
758,,0.58,0.734,7,-3.57,1,0.287,0.22,6.54E-06,0.195,0.536,81.538,258055,4,hiphop
759,,0.489,0.829,1,-7.017,1,0.469,0.277,0,0.295,0.53,83.431,241827,4,hiphop
760,,0.69,0.521,10,-8.492,0,0.339,0.324,0,0.0534,0.494,100.028,292799,4,hiphop
761,,0.88,0.428,9,-8.28,1,0.206,0.149,5.05E-05,0.114,0.333,100.007,172800,4,hiphop
762,,0.854,0.569,5,-8.151,0,0.106,0.0609,0.0816,0.1,0.294,80.015,205040,4,hiphop
763,,0.749,0.925,10,-5.034,1,0.227,0.241,0,0.52,0.641,86.989,263373,4,hiphop
764,,0.732,0.75,11,-6.366,0,0.231,0.00264,0,0.109,0.401,155.096,182707,4,hiphop
765,,0.897,0.662,1,-6.903,0,0.292,0.0852,0,0.534,0.389,112.511,145543,4,hiphop
766,,0.809,0.463,11,-11.377,1,0.0396,0.256,0.085,0.109,0.364,111.98,298941,4,hiphop
767,,0.847,0.601,11,-6.311,0,0.103,0.163,0.787,0.11,0.548,139.996,75429,4,hiphop
768,,0.585,0.52,5,-6.136,0,0.0712,0.124,7.01E-05,0.131,0.129,159.801,218147,4,hiphop
769,,0.859,0.6,7,-4.63,0,0.301,0.071,0,0.353,0.568,123.017,244761,4,hiphop
770,,0.76,0.81,11,-4.311,0,0.394,0.27,0,0.051,0.769,141.806,120000,4,hiphop
771,,0.709,0.661,1,-5.993,0,0.0737,0.48,0,0.089,0.18,97.962,232800,4,hiphop
772,,0.791,0.582,11,-7.323,0,0.286,0.0114,0,0.35,0.443,162.991,181812,4,hiphop
773,,0.592,0.457,9,-6.081,0,0.0603,0.661,0.000331,0.146,0.225,146.04,110886,4,hiphop
774,,0.65,0.613,9,-6.13,0,0.128,0.00336,0,0.267,0.0804,149.972,194621,4,hiphop
775,,0.596,0.481,1,-9.284,1,0.0744,0.263,0.00304,0.123,0.0838,172.21,170233,4,hiphop
776,,0.843,0.39,2,-7.899,1,0.0846,0.178,0,0.137,0.495,129.972,160627,4,hiphop
777,,0.495,0.722,6,-8.108,0,0.357,0.0697,0,0.113,0.539,175.627,239267,4,hiphop
778,,0.746,0.825,3,-4.457,1,0.0435,0.192,0,0.365,0.904,143.062,108651,4,hiphop
779,,0.693,0.575,2,-7.633,1,0.0906,0.121,0,0.104,0.353,138.016,160052,4,hiphop
780,,0.804,0.886,1,-2.512,1,0.04,0.0837,0,0.266,0.789,144.946,238587,4,hiphop
781,,0.603,0.667,10,-8.716,0,0.367,0.0861,0,0.0745,0.655,141.561,186697,4,hiphop
782,,0.684,0.529,8,-14.466,1,0.415,0.333,0,0.0453,0.29,144.715,109323,4,hiphop
783,,0.52,0.538,1,-8.109,1,0.206,0.367,0.00187,0.119,0.177,141.894,345133,4,hiphop
784,,0.548,0.732,11,-5.652,0,0.336,0.125,0,0.269,0.612,142.791,127547,4,hiphop
785,,0.642,0.54,8,-7.002,1,0.0761,0.0222,0,0.303,0.579,143.941,149360,4,hiphop
786,,0.907,0.633,2,-5.145,1,0.184,0.0876,2.60E-06,0.106,0.395,145.914,276147,4,hiphop
787,,0.669,0.773,0,-5.619,1,0.153,0.038,0,0.113,0.377,93.923,185857,4,hiphop
788,,0.662,0.714,5,-5.68,0,0.121,0.312,0,0.179,0.464,147.997,212120,4,hiphop
789,,0.823,0.636,11,-7.239,0,0.0612,0.0168,0,0.108,0.5,151.978,205893,4,hiphop
790,,0.748,0.74,1,-8.28,1,0.204,0.0153,2.84E-06,0.687,0.792,120.039,194944,4,hiphop
791,,0.609,0.503,8,-8.407,0,0.393,0.217,2.22E-06,0.121,0.502,168.363,200000,4,hiphop
792,,0.771,0.815,2,-5.282,1,0.177,0.338,0,0.182,0.549,97.006,244000,4,hiphop
793,,0.833,0.434,2,-8.795,1,0.431,0.0102,0.0219,0.165,0.281,150.062,204600,4,hiphop
794,,0.773,0.422,1,-4.572,0,0.187,0.00783,0.00693,0.129,0.488,77.502,136267,1,hiphop
795,,0.719,0.648,3,-7.6,0,0.125,0.2,0,0.127,0.66,140.201,123263,4,hiphop
796,,0.817,0.412,4,-6.987,0,0.256,0.758,8.62E-05,0.0882,0.548,102.115,153500,4,hiphop
797,,0.866,0.648,1,-3.675,1,0.0543,0.009,0,0.0967,0.0798,150.058,140793,4,hiphop
798,,0.801,0.558,1,-6.443,1,0.153,0.00873,9.51E-05,0.248,0.227,118.064,226653,4,hiphop
799,,0.876,0.519,11,-6.531,1,0.143,0.202,0,0.108,0.158,94.981,175230,4,hiphop
800,,0.793,0.62,1,-5.624,0,0.0785,0.567,0,0.104,0.337,120,179999,4,hiphop
801,,0.794,0.51,9,-7.314,1,0.42,0.0505,1.81E-06,0.0562,0.18,167.879,194561,4,hiphop
802,,0.813,0.8,4,-2.663,0,0.0426,0.0902,0,0.0759,0.576,104.987,179801,4,hiphop
803,,0.75,0.789,0,-5.058,1,0.0647,0.0148,0,0.501,0.467,135.954,269573,4,hiphop
804,,0.922,0.581,10,-7.495,1,0.27,0.00104,5.86E-05,0.105,0.595,140.022,181263,4,hiphop
805,,0.723,0.654,0,-6.82,1,0.298,0.384,0,0.384,0.675,149.949,252240,4,hiphop
806,,0.741,0.484,8,-10.615,1,0.0643,0.13,0.187,0.105,0.365,119.962,224000,5,hiphop
807,,0.904,0.518,2,-5.32,1,0.183,0.0305,0,0.325,0.188,137.996,303077,4,hiphop
808,,0.513,0.661,5,-6.419,1,0.24,0.161,0,0.246,0.179,94.791,209213,4,hiphop
809,,0.79,0.67,1,-5.527,1,0.105,0.377,2.32E-06,0.119,0.408,139.956,195950,4,hiphop
810,,0.634,0.499,1,-9.297,1,0.0831,0.172,0,0.106,0.044,118.019,134762,4,hiphop
811,,0.792,0.625,1,-5.609,1,0.0536,0.00776,0.0018,0.329,0.37,103.967,173987,4,hiphop
812,,0.487,0.74,6,-4.973,1,0.0944,0.157,0,0.612,0.522,73.779,181688,4,hiphop
813,,0.715,0.62,1,-6.005,0,0.0484,0.417,0,0.0822,0.172,97.95,221520,4,hiphop
814,,0.511,0.566,6,-7.23,0,0.2,0.349,0,0.34,0.218,83.903,239836,4,hiphop
815,,0.808,0.617,10,-9.32,0,0.442,0.113,0,0.734,0.632,149.962,166400,4,hiphop
816,,0.764,0.701,11,-9.288,1,0.155,0.0568,4.23E-05,0.14,0.39,144.013,186719,4,hiphop
817,,0.672,0.717,5,-7.476,1,0.226,0.103,0,0.398,0.473,157.905,180380,4,hiphop
818,,0.822,0.873,0,-5.663,1,0.0415,0.0293,0.000283,0.327,0.408,119.993,229265,4,hiphop
819,,0.82,0.592,1,-7.002,1,0.29,0.0149,4.71E-06,0.121,0.4,159.98,196180,4,hiphop
820,,0.478,0.951,2,-2.347,1,0.19,0.0133,2.21E-06,0.0533,0.338,179.978,265907,3,hiphop
821,,0.682,0.559,0,-5.545,1,0.127,0.174,0,0.344,0.137,202.015,192471,4,hiphop
822,,0.789,0.618,9,-7.896,0,0.0484,0.0298,6.28E-06,0.0797,0.761,92.012,184565,4,hiphop
823,,0.759,0.73,0,-7.985,0,0.0516,0.145,3.06E-06,0.11,0.74,115.007,268434,4,hiphop
824,,0.901,0.464,5,-9.789,0,0.0645,0.368,1.71E-05,0.238,0.638,109.004,203267,4,hiphop
825,,0.763,0.628,11,-5.85,1,0.05,0.0531,0,0.114,0.193,140.958,190557,4,hiphop
826,,0.766,0.606,9,-6.064,1,0.456,0.00266,0,0.166,0.352,160.223,140000,4,hiphop
827,,0.964,0.489,1,-6.893,1,0.204,0.0059,0,0.0696,0.681,105.964,100232,4,hiphop
828,,0.894,0.511,2,-4.768,1,0.421,0.0251,0,0.14,0.567,120.077,176632,4,hiphop
829,,0.642,0.782,5,-3.395,0,0.0477,0.381,0,0.108,0.396,162.005,195053,4,hiphop
830,,0.864,0.664,8,-7.315,1,0.104,0.0476,0,0.0863,0.381,94.932,99108,4,hiphop
831,,0.582,0.67,3,-7.613,0,0.0719,0.0243,0.000127,0.294,0.163,142.11,139178,3,hiphop
832,,0.673,0.649,1,-8.433,0,0.196,0.188,0,0.122,0.47,153.075,153800,4,hiphop
833,,0.838,0.771,1,-3.791,1,0.244,0.0117,0,0.0853,0.405,175.957,245387,4,hiphop
834,,0.853,0.693,1,-6.87,1,0.275,0.0239,0,0.11,0.662,95.967,233787,4,hiphop
835,,0.794,0.632,0,-6.163,1,0.0649,0.142,0,0.128,0.355,145.926,291893,4,hiphop
836,,0.906,0.444,4,-8.692,0,0.384,0.136,6.44E-05,0.173,0.678,140.063,235040,4,hiphop
837,,0.713,0.526,1,-5.046,1,0.032,0.00767,0.000148,0.124,0.131,131.05,262693,4,hiphop
838,,0.807,0.759,5,-6.414,0,0.0692,0.353,0,0.0881,0.685,89.98,173750,4,hiphop
839,,0.691,0.733,8,-6.038,0,0.47,0.0793,0,0.116,0.533,169.938,268587,4,hiphop
840,,0.694,0.81,6,-7.698,0,0.076,0.0211,0,0.145,0.479,93.759,258627,4,hiphop
841,,0.512,0.642,6,-9.577,0,0.218,0.845,1.53E-05,0.101,0.466,84.56,339115,4,hiphop
842,,0.79,0.857,10,-3.077,0,0.118,0.0391,0,0.321,0.558,93.997,334591,4,hiphop
843,,0.749,0.942,6,-5.079,1,0.579,0.114,0,0.598,0.642,95.048,170188,4,hiphop
844,,0.89,0.716,1,-9.673,1,0.296,0.174,0.000589,0.0657,0.656,99.987,247400,4,hiphop
845,,0.836,0.728,10,-12.058,0,0.234,0.00569,0.000819,0.0649,0.599,100.842,319907,4,hiphop
846,,0.697,0.636,2,-12.447,1,0.0971,0.0953,0,0.157,0.473,96.962,279107,4,hiphop
847,,0.858,0.76,4,-7.895,0,0.254,0.0217,0,0.322,0.951,93.082,247613,4,hiphop
848,,0.646,0.67,5,-6.422,0,0.471,0.00785,4.99E-06,0.501,0.784,178.707,196160,4,hiphop
849,,0.66,0.748,8,-5.883,1,0.434,0.0543,2.58E-06,0.226,0.654,114,295267,5,hiphop
850,,0.85,0.472,10,-12.467,0,0.108,0.00889,0.00125,0.0308,0.818,98.077,284533,4,hiphop
851,,0.925,0.723,11,-9.589,0,0.285,0.122,7.43E-05,0.0938,0.629,98.033,271373,4,hiphop
852,,0.878,0.829,7,-4.775,1,0.253,0.019,0,0.153,0.662,94.043,250600,4,hiphop
853,,0.789,0.904,8,-8.386,1,0.15,0.0377,0.00128,0.0861,0.817,115.719,241547,4,hiphop
854,,0.775,0.878,10,-8.914,0,0.192,0.517,0.00252,0.11,0.792,109.961,334960,4,hiphop
855,,0.76,0.775,10,-13.959,0,0.364,0.594,2.75E-05,0.109,0.598,175.415,297040,4,hiphop
856,,0.863,0.633,1,-10.835,1,0.238,0.00287,0.000417,0.306,0.561,91.065,247973,4,hiphop
857,,0.772,0.597,6,-10.592,0,0.258,0.00762,1.12E-05,0.0606,0.589,92.05,254573,4,hiphop
858,,0.493,0.583,5,-10.628,1,0.619,0.148,0,0.138,0.369,75.559,392187,4,hiphop
859,,0.608,0.59,1,-12.1,0,0.752,0.44,0,0.327,0.907,175.8,129693,4,hiphop
860,,0.619,0.586,11,-10.589,0,0.686,0.641,0,0.135,0.775,181.194,565147,4,hiphop
861,,0.742,0.619,0,-10.5,1,0.334,0.0976,0,0.217,0.522,92.931,226247,4,hiphop
862,,0.699,0.793,1,-4.856,1,0.268,0.00514,2.75E-06,0.7,0.929,94.138,248693,4,hiphop
863,,0.502,0.655,1,-8.376,1,0.393,0.0619,0,0.111,0.287,174.018,173507,4,hiphop
864,,0.797,0.633,1,-7.303,1,0.437,0.01,0,0.267,0.844,92.133,247027,4,hiphop
865,,0.898,0.629,10,-8.299,0,0.0838,0.00841,0.000158,0.0473,0.861,91.05,250000,4,hiphop
866,,0.901,0.66,11,-10.188,0,0.271,0.00746,0.00405,0.0981,0.818,96.009,255533,4,hiphop
867,,0.823,0.459,1,-10.489,1,0.258,0.167,0,0.327,0.535,90.469,222867,4,hiphop
868,,0.806,0.635,6,-9.609,0,0.386,0.0209,0,0.126,0.666,93.576,238107,4,hiphop
869,,0.76,0.723,7,-9.596,1,0.427,0.242,0,0.104,0.384,91.829,262427,4,hiphop
870,,0.846,0.77,9,-7.489,1,0.283,0.0107,0.000123,0.0558,0.773,92.057,254933,4,hiphop
871,,0.656,0.783,4,-7.501,0,0.299,0.0156,1.98E-06,0.231,0.385,91.276,321627,4,hiphop
872,,0.862,0.488,0,-8.296,1,0.381,0.0646,0.000111,0.127,0.78,89.958,244831,4,hiphop
873,,0.679,0.526,1,-13.341,1,0.427,0.346,0,0.145,0.633,87.479,197493,4,hiphop
874,,0.734,0.75,0,-7.98,1,0.394,0.402,0,0.365,0.772,177.93,225267,4,hiphop
875,,0.769,0.752,11,-6,1,0.324,0.031,2.79E-06,0.0564,0.527,90.225,243107,4,hiphop
876,,0.709,0.498,6,-10.051,0,0.435,0.233,9.11E-06,0.117,0.766,86.713,275133,4,hiphop
877,,0.689,0.922,9,-4.287,1,0.346,0.19,0,0.14,0.53,96.343,252293,4,hiphop
878,,0.705,0.506,1,-11.603,1,0.258,0.0257,0,0.368,0.737,99.004,204707,4,hiphop
879,,0.831,0.64,1,-6.093,1,0.191,0.106,0,0.119,0.445,91.991,197067,4,hiphop
880,,0.866,0.681,4,-6.291,0,0.246,0.00608,0,0.294,0.385,94.689,365307,4,hiphop
881,,0.669,0.806,4,-6.836,0,0.308,0.0376,0,0.292,0.799,82.44,242573,4,hiphop
882,,0.769,0.836,8,-4.15,1,0.244,0.0618,0,0.182,0.651,88.978,237720,4,hiphop
883,,0.823,0.805,6,-5.676,1,0.393,0.103,0,0.348,0.84,91.012,271307,4,hiphop
884,,0.791,0.879,5,-3.486,0,0.205,0.08,0.00157,0.417,0.864,90.133,256880,4,hiphop
885,,0.675,0.71,7,-7.272,1,0.297,0.0355,0.00116,0.348,0.728,87.73,339827,4,hiphop
886,,0.721,0.949,6,-5.685,1,0.278,0.0495,0,0.327,0.835,83.028,240093,4,hiphop
887,,0.765,0.601,11,-9.326,0,0.203,0.0225,0,0.385,0.368,85.928,241133,4,hiphop
888,,0.767,0.909,6,-4.347,0,0.276,0.0794,0,0.389,0.39,102.074,275090,4,hiphop
889,,0.914,0.955,7,-2.731,1,0.234,0.0143,0,0.0692,0.874,108.405,287600,4,hiphop
890,,0.826,0.491,9,-11.264,1,0.165,0.21,0.0729,0.0929,0.617,115.998,283813,4,hiphop
891,,0.844,0.857,10,-3.74,0,0.254,0.201,5.88E-06,0.538,0.72,90.282,239413,4,hiphop
892,,0.356,0.977,3,-4.646,0,0.63,0.106,0,0.853,0.527,169.581,181000,4,hiphop
893,,0.463,0.878,1,-5.194,1,0.409,0.00524,0,0.273,0.663,80.145,185151,4,hiphop
894,,0.753,0.553,7,-9.683,1,0.433,0.0442,2.22E-06,0.0538,0.794,90.123,259667,4,hiphop
895,,0.831,0.631,11,-6.997,0,0.3,0.135,0,0.187,0.648,90.913,255867,4,hiphop
896,,0.624,0.713,6,-10.204,0,0.151,0.0582,0,0.324,0.902,86.986,223120,4,hiphop
897,,0.673,0.652,1,-7.244,1,0.246,0.0238,0,0.12,0.366,96.02,220111,4,hiphop
898,,0.777,0.8,10,-3.339,0,0.331,0.0508,0,0.368,0.534,91.108,193227,4,hiphop
899,,0.899,0.685,7,-5.415,1,0.271,0.0938,7.19E-05,0.11,0.547,94.892,179173,4,hiphop
900,,0.586,0.745,4,-5.066,1,0.274,0.0313,0,0.0404,0.617,95.177,221701,4,hiphop
901,,0.42,0.948,8,-3.4,0,0.41,0.409,0,0.072,0.579,187.005,256320,4,hiphop
902,,0.883,0.72,1,-5.218,1,0.318,0.0412,0,0.338,0.82,93.982,272160,4,hiphop
903,,0.788,0.47,2,-8.977,1,0.11,0.096,4.75E-05,0.24,0.135,92.001,242405,4,hiphop
904,,0.818,0.611,4,-10.382,0,0.376,0.244,0,0.192,0.83,93.789,194720,4,hiphop
905,,0.767,0.527,11,-9.311,0,0.399,0.055,0,0.555,0.502,94.579,233360,4,hiphop
906,,0.813,0.757,1,-5.358,1,0.356,0.516,0,0.363,0.646,92.996,323760,4,hiphop
907,,0.65,0.9,1,-4.099,0,0.374,0.0252,0,0.176,0.659,89.788,206493,4,hiphop
908,,0.878,0.851,7,-8.971,1,0.232,0.00228,0.00125,0.0509,0.404,99.014,228667,4,hiphop
909,,0.816,0.896,9,-1.736,0,0.332,0.125,0.00337,0.019,0.574,77.008,240600,4,hiphop
910,,0.902,0.509,1,-10.411,1,0.277,0.0875,0,0.0583,0.655,91.488,148000,4,hiphop
911,,0.912,0.954,5,-4.718,0,0.368,0.268,0,0.349,0.497,102.188,244160,4,hiphop
912,,0.678,0.794,10,-6.186,0,0.14,0.274,1.68E-06,0.124,0.54,87.374,290573,4,hiphop
913,,0.753,0.749,1,-6.132,0,0.316,0.0285,0,0.0845,0.832,93.79,246440,4,hiphop
914,,0.841,0.738,4,-5.325,0,0.3,0.102,0.0235,0.0901,0.305,93.725,255893,4,hiphop
915,,0.614,0.543,5,-7.178,1,0.374,0.00776,3.28E-05,0.383,0.485,178.422,234093,4,hiphop
916,,0.857,0.867,6,-4.952,0,0.0635,0.0271,0,0.128,0.918,104.382,253133,4,hiphop
917,,0.573,0.831,7,-5.586,1,0.433,0.0401,0,0.0909,0.766,76.352,277707,4,hiphop
918,,0.855,0.798,1,-4.018,1,0.237,0.0101,0.000615,0.628,0.855,90.429,295933,4,hiphop
919,,0.794,0.627,11,-9.431,1,0.36,0.233,0,0.35,0.518,87.554,251467,4,hiphop
920,,0.662,0.928,2,-4.688,1,0.377,0.00324,0,0.17,0.775,90.509,227427,4,hiphop
921,,0.736,0.47,0,-6.409,1,0.1,0.0397,0.0295,0.0816,0.171,96.229,159267,4,hiphop
922,,0.857,0.672,10,-5.934,0,0.16,0.0649,0,0.355,0.671,86.777,218867,4,hiphop
923,,0.893,0.615,11,-5.458,0,0.185,0.024,0.000604,0.0915,0.822,96.159,219093,4,hiphop
924,,0.844,0.688,4,-8.594,0,0.291,0.145,0.00351,0.104,0.726,96.671,265400,4,hiphop
925,,0.79,0.522,6,-13.346,1,0.444,0.1,1.19E-05,0.479,0.802,82.923,268933,4,hiphop
926,,0.695,0.583,1,-8.561,1,0.1,0.127,0,0.101,0.385,89.982,244400,4,hiphop
927,,0.77,0.455,1,-16.027,1,0.328,0.137,6.92E-05,0.109,0.643,97.099,322067,4,hiphop
928,,0.775,0.734,7,-5.41,1,0.215,0.00138,0,0.304,0.342,90.001,210840,4,hiphop
929,,0.82,0.809,4,-6.759,0,0.251,0.443,0.00175,0.0613,0.737,83.011,231240,4,hiphop
930,,0.606,0.649,11,-8.372,1,0.392,0.115,0.00019,0.824,0.877,174.081,168013,4,hiphop
931,,0.548,0.692,11,-9.856,0,0.485,0.282,0,0.0703,0.561,173.636,303533,4,hiphop
932,,0.758,0.912,0,-8.758,0,0.349,0.172,1.09E-06,0.149,0.573,87.335,266067,4,hiphop
933,,0.52,0.847,9,-5.3,1,0.427,0.275,0,0.325,0.799,177.377,302013,4,hiphop
934,,0.794,0.668,6,-8.363,1,0.323,0.131,0.00037,0.113,0.634,86.929,289600,4,hiphop
935,,0.729,0.557,6,-11.264,1,0.243,0.651,0.000123,0.262,0.897,92.814,229320,4,hiphop
936,,0.65,0.8,1,-5.465,1,0.129,0.00338,0.0743,0.0895,0.68,93.296,215933,4,hiphop
937,,0.801,0.74,11,-6.073,1,0.367,0.0829,1.43E-06,0.0988,0.674,175.816,264027,4,hiphop
938,,0.62,0.514,1,-12.451,1,0.349,0.544,0,0.903,0.442,85.82,187507,4,hiphop
939,,0.796,0.798,6,-7.456,0,0.262,0.0153,0,0.106,0.692,94.016,250907,4,hiphop
940,,0.819,0.825,1,-7.642,1,0.238,0.00426,2.60E-06,0.285,0.583,93.761,304841,4,hiphop
941,,0.724,0.887,6,-7.076,1,0.393,0.134,0,0.112,0.745,90.945,254867,4,hiphop
942,,0.838,0.41,9,-11.361,0,0.238,0.746,0.000388,0.196,0.383,91.537,251227,4,hiphop
943,,0.604,0.501,5,-10.171,0,0.425,0.466,9.09E-06,0.091,0.0956,78.61,170213,4,hiphop
944,,0.569,0.799,11,-7.119,0,0.394,0.224,0,0.348,0.749,175.842,333253,4,hiphop
945,,0.665,0.91,6,-4.682,0,0.223,0.0394,0,0.227,0.887,84.099,293973,4,hiphop
946,,0.719,0.907,9,-3.461,0,0.398,0.269,0,0.384,0.634,83.603,295440,4,hiphop
947,,0.708,0.447,1,-6.305,1,0.0952,0.0271,0.000728,0.102,0.0384,89.62,276968,4,hiphop
948,,0.729,0.79,1,-4.989,1,0.198,0.378,0,0.119,0.876,92.081,251868,4,hiphop
949,,0.805,0.653,8,-11.251,0,0.185,0.138,0,0.1,0.257,100.349,270067,4,hiphop
950,,0.623,0.894,5,-4.914,1,0.3,0.309,2.00E-05,0.358,0.234,92.054,195107,4,hiphop
951,,0.697,0.687,6,-11.111,1,0.379,0.26,4.80E-05,0.403,0.866,90.247,201373,4,hiphop
952,,0.782,0.597,1,-6.399,1,0.335,0.0568,0,0.582,0.528,94.631,243133,4,hiphop
953,,0.693,0.591,6,-10.734,0,0.378,0.0316,0,0.0468,0.765,169.537,265560,5,hiphop
954,,0.614,0.6,9,-11.641,0,0.444,0.203,0,0.0823,0.74,173.985,238267,4,hiphop
955,,0.797,0.547,11,-10.875,0,0.355,0.0241,0,0.313,0.71,92.12,302974,4,hiphop
956,,0.558,0.703,10,-7.851,1,0.304,0.322,0,0.376,0.709,81.849,227360,4,hiphop
957,,0.639,0.894,7,-2.047,0,0.272,0.0892,0,0.881,0.535,81.97,318375,4,hiphop
958,,0.761,0.745,11,-6.006,1,0.357,0.033,2.47E-06,0.0577,0.549,90.169,243148,4,hiphop
959,,0.752,0.611,11,-8.681,0,0.315,0.21,0,0.778,0.746,90.993,279933,4,hiphop
960,,0.707,0.797,7,-7.615,1,0.444,0.11,0,0.128,0.639,95.932,350493,4,hiphop
961,,0.805,0.569,6,-11.773,1,0.37,0.0604,0,0.264,0.907,79.991,221133,4,hiphop
962,,0.691,0.657,10,-10.758,0,0.125,0.346,7.78E-06,0.174,0.549,87.386,289867,4,hiphop
963,,0.766,0.793,4,-6.638,0,0.166,0.0303,8.09E-06,0.173,0.652,91.925,260800,4,hiphop
964,,0.775,0.451,1,-9.164,1,0.0567,0.296,6.31E-06,0.123,0.559,92.986,233200,4,hiphop
965,,0.868,0.658,1,-8.945,1,0.318,0.0928,0,0.0846,0.769,94.125,164020,4,hiphop
966,,0.831,0.6,1,-8.024,1,0.443,0.32,0,0.497,0.659,92.72,311480,4,hiphop
967,,0.808,0.765,6,-7.363,0,0.302,0.00916,0.000196,0.0515,0.761,92.044,254933,4,hiphop
968,,0.358,0.596,3,-11.906,0,0.224,0.147,0,0.212,0.484,178.008,246160,4,hiphop
969,,0.938,0.773,1,-6.804,1,0.231,0.0589,0.000761,0.182,0.716,100.305,208733,4,hiphop
970,,0.608,0.59,1,-12.1,0,0.753,0.439,0,0.327,0.907,175.763,129693,4,hiphop
971,,0.902,0.513,1,-10.029,1,0.305,0.0924,0,0.267,0.628,91.477,152373,4,hiphop
972,,0.851,0.391,7,-12.177,1,0.184,0.165,0,0.14,0.691,89.559,238347,4,hiphop
973,,0.42,0.701,1,-7.582,0,0.339,0.832,0,0.103,0.671,79.716,349040,4,hiphop
974,,0.546,0.96,11,-5.241,0,0.278,0.177,0,0.34,0.554,78.466,276893,4,hiphop
975,,0.881,0.666,6,-9.155,0,0.378,0.0466,2.02E-06,0.119,0.78,91.547,253893,4,hiphop
976,,0.798,0.68,1,-5.918,0,0.371,0.0726,2.19E-06,0.0896,0.699,88.156,237333,4,hiphop
977,,0.663,0.932,6,-5.658,0,0.0728,0.00101,0.00444,0.121,0.708,102.015,127240,4,hiphop
978,,0.445,0.891,11,-10.141,1,0.885,0.157,0,0.0859,0.337,178.302,240400,4,hiphop
979,,0.885,0.729,1,-9.376,1,0.24,0.0677,0,0.233,0.867,106.64,258600,4,hiphop
980,,0.859,0.723,2,-13.354,1,0.125,0.471,0,0.29,0.614,103.467,331040,4,hiphop
981,,0.773,0.63,9,-8.039,1,0.432,0.142,1.92E-06,0.237,0.677,173.922,249627,4,hiphop
982,,0.811,0.747,6,-9.021,1,0.665,0.281,0,0.138,0.838,94.045,251480,4,hiphop
983,,0.495,0.715,6,-8.855,1,0.497,0.135,1.04E-06,0.0748,0.742,189.876,275640,4,hiphop
984,,0.562,0.652,1,-9.253,0,0.426,0.0103,0,0.557,0.545,177.987,272467,4,hiphop
985,,0.873,0.487,7,-14.872,1,0.412,0.141,0,0.269,0.611,97.445,284067,4,hiphop
986,,0.581,0.712,6,-7.803,0,0.476,0.27,0,0.895,0.709,172.573,188547,4,hiphop
987,,0.708,0.832,1,-4.964,1,0.318,0.02,2.80E-06,0.189,0.618,92.428,252600,4,hiphop
988,,0.622,0.714,7,-8.244,1,0.411,0.191,0,0.106,0.711,173.163,237480,4,hiphop
989,,0.804,0.823,1,-5.422,0,0.256,0.0812,0,0.0794,0.719,87.322,300200,4,hiphop
990,,0.567,0.873,6,-7.341,0,0.675,0.222,0,0.299,0.728,186.039,282507,4,hiphop
991,,0.835,0.718,1,-6.405,1,0.232,0.0424,0,0.258,0.507,94.387,244253,4,hiphop
992,,0.822,0.479,11,-15.962,1,0.271,0.719,4.42E-05,0.124,0.72,92.461,250240,4,hiphop
993,,0.856,0.841,6,-7.737,0,0.335,0.0977,0,0.0773,0.794,95.418,298053,4,hiphop
994,,0.728,0.832,7,-6.827,1,0.267,0.327,0,0.504,0.825,95.051,172893,4,hiphop
995,,0.675,0.876,0,-3.326,1,0.283,0.366,0,0.204,0.725,92.068,161739,4,hiphop
996,,0.404,0.883,1,-3.284,1,0.295,0.0681,0.00051,0.46,0.692,82.18,163236,4,hiphop
997,,0.744,0.865,11,-4.661,0,0.35,0.0578,0,0.283,0.591,162.065,266733,4,hiphop
998,,0.621,0.672,6,-6.662,0,0.308,0.0345,0,0.0899,0.514,84.995,212267,4,hiphop
999,,0.803,0.806,0,-7.805,1,0.265,0.00761,0.00544,0.101,0.624,94.994,289907,4,hiphop
1000,,0.818,0.507,0,-14.803,1,0.309,0.154,0,0.16,0.78,95.754,217360,4,hiphop
1001,,0.812,0.778,10,-13.957,0,0.292,0.6,4.39E-05,0.11,0.599,87.713,297040,4,hiphop
1002,,0.758,0.8,10,-6.343,0,0.357,0.238,4.91E-06,0.0862,0.644,89.054,179758,4,hiphop
1003,,0.698,0.508,6,-9.882,0,0.891,0.106,0,0.814,0.899,111.191,384093,5,hiphop
1004,,0.902,0.631,6,-8.845,0,0.0985,0.0978,0,0.264,0.673,101.5,294720,4,hiphop
1005,,0.663,0.61,10,-6.118,0,0.331,0.026,5.22E-06,0.0743,0.742,173.883,158430,4,hiphop
1006,,0.914,0.645,6,-8.759,1,0.263,0.0052,0.408,0.365,0.595,94.525,263307,4,hiphop
1007,,0.818,0.916,1,-3.821,1,0.202,0.0196,0,0.0339,0.61,96.004,293600,4,hiphop
1008,,0.507,0.514,11,-11.562,0,0.389,0.557,0.00967,0.126,0.564,181.033,252027,4,hiphop
1009,,0.823,0.526,1,-12.202,1,0.328,0.237,0,0.362,0.614,99.13,216040,4,hiphop
